code,name,generic_product_llm,model
8720600030109,Apfelmus,Apfelmus,opus
8721800021294,Edammer Lightlife,Edamer fettreduziert laktosefrei,opus
8721800080666,Original format maxi,Schnittkäse Scheiben,opus
8721800081625,Käse Leerdammer Original,Schnittkäse Scheiben,opus
8727200502005,weiche Tortillas,Tortilla Wraps,opus
8801005171410,Gochujang,Gochujang,opus
8801007166452,CJ Red pepper paste (TYC GOLD),Gochujang,opus
8801043031011,Shin Cup Gourmet Spicy Noodle Soup,Instantnudelsuppe scharf,opus
8801043150620,"Shin Ramyun Instant Noodles, scharf-würzig",Instantnudelsuppe scharf,opus
8801043157711,Instand Nudeln,Instantnudeln,opus
8801043157728,Chapaghetti,Instantnudeln Chapaghetti,opus
8801043157735,AnSungTangMyun,Instantnudelsuppe,opus
8801043157742,Shin Ramyun Kimchi,Instantnudelsuppe Kimchi,opus
8801062636358,"Pepero White Cookie, Chocolate & Biscuit",Schokokekse Sticks,opus
8801073113312,Buldak Cheese Hot Chicken Flavor Ramen,Instantnudeln scharf Käse,opus
8801073113381,Hot Chicken Flavor Ramen Pasta,Instantnudeln scharf,opus
8801073113404,Artificial Spicy Chicken Flavor Curry,Instantnudeln Curry scharf,opus
8801766012588,KIMCHI,Kimchi,opus
8850620888203,Fischsauce,Fischsauce,opus
8850987101083,mama Instant Noodles Shrimp Flavour (Tom Yum),Instantnudeln Tom Yum Garnele,opus
8850987123641,Mama,Instantnudeln,opus
8850987131707,Mi Goreng,Instantnudeln Mi Goreng,opus
8851613101378,Kokosmilch 250g,Kokosmilch,opus
8852018101031,Instant Noodles Duck Flavour,Instantnudeln Ente,opus
8852018101055,Shrimp Flavour,Instantnudeln Garnele,opus
8852018102021,Tomyum Shrimp,Instantnudeln Tom Yum Garnele,opus
8853662056012,Sriracha Sauce scharf,Sriracha scharf,opus
8853662056050,Super Hot Chili Sauce,Chilisauce scharf,opus
8853662056067,Sriracha sehr scharfe Chilisauce,Sriracha sehr scharf,opus
8853662056661,Sriracha Sauce Mayoo,Sriracha Mayo,opus
8936007820285,Pho Vietnamese Rice Noodle,Reisnudeln Pho,opus
8936007820568,"Reisnudeln, dünn",Reisnudeln dünn,opus
9000159190073,Mikrowellen Popcorn Salted (3 x 90g),Popcorn Mikrowelle gesalzen,opus
9000275614019,Gemüsesuppe,Suppenwürfel Gemüse,opus
9000295830284,Sugo - Fleisch,Pastasauce Bolognese,opus
9000332812822,Original Schokobananen,Schokobananen,opus
9000332813782,Casali Original Rum-Kokos,Pralinen Rum-Kokos,opus
9000451003224,Delikatess Gurken,Gewürzgurken,opus
9001414041116,Pfeffer schwarz Mühle,Pfeffer schwarz Mühle,opus
9001432002335,Schwarzkirschen Konfitüre Extra,Konfitüre Schwarzkirsche,opus
9001432016165,Preiselbeeren Konfitüre,Konfitüre Preiselbeere,opus
9001466207911,Zutat: Rapsöl,Rapsöl,opus
9001508084609,Mozart Kugeln,Mozartkugeln,opus
9001745096137,Tiroler Kaminwurzerl,Kaminwurzen,opus
9002490100070,Red Bull,Energydrink,opus
9002859053566,Dürüm,Dürüm,opus
9002859058639,Cocoa Hazelnut Cream,Nuss-Nougat-Creme,opus
9004617066580,Porridge Erdbeer-Chia imp,Porridge Erdbeer-Chia,opus
9005182031683,Bio Teebutter,Butter bio,opus
9005300009532,Mehrkorn Toast,Toastbrot Mehrkorn,opus
9005300019012,Super Soft Sandwich,Toastbrot Weizen,opus
9006900011512,Ice Tea - Lemon Lime,Eistee Zitrone-Limette,opus
9006900011529,Ice Tea - Pfirsich,Eistee Pfirsich,opus
9006900014858,Der Grüne,Eistee grüner Tee,opus
9006900205652,Orange Bio,Orangensaft bio,opus
9008700108829,Mangosaft,Mangonektar,opus
9008700130455,Happy day 100% Orange mild,Orangensaft,opus
9012501000053,Puderzucker,Puderzucker,opus
9020200013120,"Reis-Drink, Organic",Reisdrink bio,opus
9020200013199,Bio Hafer Drink,Haferdrink bio,opus
9020200017609,Kokos,Kokosdrink,opus
9066000106105,Primina Teebutter,Butter,opus
9100000020853,Bio-Bergbauernvollmilch,Vollmilch bio,opus
9100000026633,Griechisches natives Bio-Olivenöl extra,Olivenöl nativ extra bio,opus
9100000705163,Österreichische Vollmilch pasteurisiert länger frisch,Vollmilch pasteurisiert,opus
9300641001079,Organic vanilla bean extract,Vanilleextrakt,opus
9310432003212,Panko,Pankomehl,opus
4316268504447,Buttergemüse,Buttergemüse tiefgekühlt,opus
4016249017071,Peters Paprika Trio,Brotaufstrich Paprika,opus
5060088707661,Blueberry Delight,Frucht-Nuss-Riegel,opus
4250241203777,Filegro Hausmacher Art,Lachsfilet tiefgekühlt,opus
4316268448932,Blüten Honig cremig,Blütenhonig cremig,opus
4006402064196,Bergbauern Käse Rauchkäse,Rauchkäse,opus
4102430315009,0.0% Pils Alkoholfrei,Pils alkoholfrei,opus
3073781106435,Babybel,Schnittkäse,opus
3166296211067,Schnittlauch,Schnittlauch getrocknet,opus
4002971253504,Grand Dessert - Double Coffee,Pudding Kaffee,opus
4104060029806,Joghurt mild Pfirsich,Joghurt Pfirsich,opus
4104420034341,Wild Preiselbeeren,Konfitüre Preiselbeere,opus
4104420209640,Dinkel Butterkeks,Butterkeks Dinkel,opus
4316268334785,Doppelkeks Rolle,Doppelkeks,opus
4388844307797,Ja! Erdnuss Choco,Erdnüsse Schokolade,opus
7610029180787,Jambon supérieur,Kochschinken,opus
7613269779858,Milch,Vollmilch UHT,opus
7613269872290,Yogos Classic,Joghurt griechisch,opus
7613269880431,Vollmilch UHT,Vollmilch UHT,opus
7618500942602,Jus Et Nectar De Fruits Bio,Mehrfruchtsaft bio,opus
4061458032810,Frische Vollmilch,Vollmilch frisch,opus
4104420209114,Dinkel eier waffein,Eierwaffeln Dinkel,opus
4000400124968,Kartoffelpüree Herzhaft,Kartoffelpüree,opus
4009300001188,"Kamille1 3,39",Kamillentee,opus
4000539204401,Hauchdünne Täfelchen Edelbitter,Schokolade zartbitter,opus
4036300005083,Geräucherte Paprika,Schnittkäse geräuchert,opus
4025500226343,Froop Aprikose,Fruchtjoghurt Aprikose,opus
7613356573147,Olivenöl griechisches,Olivenöl nativ extra,opus
4316268549141,Konserve Kidneybohnen,Kidneybohnen Konserve,opus
4316268354387,Pudding Vanillegeschmack,Puddingpulver Vanille,opus
4580352290121,Potato ramen,Instantnudeln Kartoffel,opus
3073781053869,Delacrème,Schnittkäse laktosefrei,opus
4388844014145,American Sandwich,Toastbrot,opus
3073781106350,Käse Mini Babybel,Schnittkäse,opus
4316268424059,"Joghurt mild, fettarm",Joghurt mild fettarm,opus
7610095030009,Chops nsture,Kartoffelchips,opus
4042089001253,Ziegenrahm Kräuter,Ziegenfrischkäse Kräuter,opus
4316268474894,Hähnchenbrustfilet Roulade,Hähnchenbrust-Roulade,opus
7613356498853,Leinsamen,Leinsamen,opus
4008155021402,Cocoa d'Arriba orange,Zartbitterschokolade Orange,opus
4056489005315,100% Granatapfel,Granatapfelsaft,opus
4316268487740,Tomaten Ketchup,Tomatenketchup,opus
4008452033115,"Weihenstephan Frischer Kakao 3,5% Fett",Kakaodrink,opus
4260335833841,Weißes Mandelmus,Mandelmus weiß,opus
8004690612002,Penne rigate nº 20,Penne Vollkorn,opus
3036811460266,Velouté de Potiron,Kürbissuppe,opus
4018077741555,Erdnuss Locken Jumbo,Erdnussflips,opus
9002668513350,Gebratene Käsewurst,Käsewurst,opus
4316268451529,"Fischstäbchen, paniert",Fischstäbchen paniert,opus
4311501606490,Mini Schoko Küsse,Schokoküsse mini,opus
3596710466054,6 Bio Eier,Eier bio,opus
8410660101153,Natives Ölivenöl extra,Olivenöl nativ extra,opus
4902032510310,Mirin,Mirin,opus
4260556630021,Classic Choco,Trinkmahlzeit Schokolade,opus
4014500514871,Zottarella Saison - Mini-Herzen,Mozzarella mini,opus
4002468193474,Scheibenkäse,Scheibenkäse,opus
4008100140585,Sticksi Kräuter-Würzig,Essiggurken Kräuter,opus
4000503710006,Bio Wiener,Wiener Würstchen bio,opus
4028855005588,Casa Romantica Grana Padano Italienischer Hartkäse,Grana Padano gerieben,opus
3155251207764,Beurre tendre,Butter,opus
4316268545877,Speisequark Magerstufe,Magerquark,opus
7622210951663,Philadelphia Jalapeño,Frischkäse Jalapeño,opus
3445020222501,Olivenöl fruchtig,Olivenöl nativ extra bio,opus
8004030655072,Thunfischfilet in Olivenöl,Thunfisch in Olivenöl,opus
7613035758940,5-Minuten-Terrine Broccoli,Instant-Nudeln Broccoli,opus
8600939212295,Salzgebäck Erdnuss,Erdnussflips,opus
4316268592475,Schlagsahne,Schlagsahne,opus
4018715000525,Aquintéll Lemon (Mineralwasser mit Zitronenaroma),Mineralwasser Zitrone,opus
4006040068389,Alpen Amaranth,Amaranth gepufft,opus
4104420207240,Spaghetti 100% blé dur Nudeln,Spaghetti bio,opus
4311501344675,Spaghetti,Spaghetti,opus
4099200014982,Spaghetti normal,Spaghetti,opus
4001956211218,Feinschmecker Salami,Salami,opus
4316268520997,Tofu schnittfest,Tofu natur,opus
4099200027272,Schokolade 85% Cocoa,Schokolade zartbitter,opus
4003751001506,Back-Mozarella-Sticks mit Tomatensauce,Mozzarella Sticks paniert,opus
4250241206976,Backfisch Stäbchen,Backfischstäbchen,opus
4388844241275,Dinkel Vollkorn Mehl,Dinkelvollkornmehl bio,opus
4388844072916,Raspel Schokolade edelherb,Schokoraspel zartbitter,opus
4011800523817,Haferkraft Müsliriegel Mandel-Karamell,Müsliriegel Mandel Karamell,opus
4104420112162,Rahmspinat (TK),Rahmspinat tiefgekühlt bio,opus
4316268373586,"Lebkuchen Herzen, Sterne, Brezeln - Zartbitter",Lebkuchen zartbitter,opus
4014400914269,merci Kaffee-Sahne,Schokoladenpralinen,opus
4260402485058,Veganz Weisse Erdbeer-Crisp,Schokolade weiß Erdbeere vegan,opus
4009700036100,Danone FruchtZwerge XXL Erdbeere / Aprikose 4 x 100g,Kinderquark Erdbeere Aprikose,opus
4316268494281,Roggen-Vollkornbrot,Roggenvollkornbrot bio,opus
4000349760661,Classico Kakao,Schokomilch,opus
4040600990000,"Haltbare Landmilch 3,8% Fett",H-Milch,opus
4311501498446,Butter Gemüse,Buttergemüse tiefgekühlt,opus
4337185318658,K-take it veggie Vegane Nuggets,Nuggets vegan,opus
4316268552370,Trauben Nuss Vollkornmüsli,Müsli Trauben Nuss,opus
8008343812702,pennette integrali n°70 lenticchie rosse e riso integrale,Penne Linsen glutenfrei,opus
4014500511481,Sahne-Joghurt mild - Bratapfel,Fruchtjoghurt Bratapfel,opus
8710573626089,La Vida Vegan Zartbitter,Schokocreme zartbitter vegan,opus
4104060027789,Körniger Bio-Frischkäse,Hüttenkäse bio,opus
4316268461009,Vollkorn Toast,Vollkorntoast,opus
4099200028019,Streichfein ungesalzen,Streichbutter ungesalzen,opus
5021991939044,Süßholztee mit Minze,Kräutertee Süßholz Minze,opus
7610818606078,Crema con Aceto Balsamico di Modena IGP,Balsamico-Creme,opus
7613404013465,Magerquark,Magerquark,opus
7613331939777,Vorzugsbutter / Beurre de choix,Butter laktosefrei,opus
4260188784475,Bio Berry,Müsli Beerenmischung,opus
4316268497015,Frischei Waffeln,Waffeln,opus
4337185297991,Rapsöl nativ kaltgepresst,Rapsöl nativ kaltgepresst,opus
4018077741517,Erdnuss Locken,Erdnusslocken,opus
9100000826974,Kokos-Milch,Kokosmilch,opus
8801073113893,Buldak Hot Chicken Flavor Ramen Carbonara,Instantnudeln scharf,opus
4002971665109,Obstgarten - Pfirsich-Maracuja,Fruchtjoghurt Pfirsich-Maracuja,opus
4002971014808,Almighurt - Aprikose,Fruchtjoghurt Aprikose,opus
3700468421191,Entenkonfit 2 Schenkel | Confit de canard - 2 cuisses,Entenconfit,opus
8711200338986,Spinaci Spinat-Käse-Sahne Sauce Nudeln,Fertigpasta Spinat-Käse-Sahne,opus
4019300163786,Fitline protein fraise,Speisequark Erdbeere,opus
4000405002209,Bio Pommersche Fein Gutsleberwurst,Leberwurst,opus
4337185396687,Weizenmehl,Weizenmehl,opus
4316268571647,Butterkäse,Butterkäse,opus
4311501608456,Tee Hagebutte,Hagebuttentee,opus
4104420183032,Weizenvollkornmehl,Weizenvollkornmehl,opus
4300175485890,Weizenmehl 1050,Weizenmehl Type 1050,opus
4019467483109,Geflügel Bacon,Geflügelbacon,opus
4316268391368,Mayonnaise,Mayonnaise,opus
4001954161294,Irische Butter gesalzen,Butter gesalzen,opus
4008088270427,Nusskernmischung,Nusskernmischung,opus
4260026432551,"Weidemilch (Vollmilch) 3,8 %, haltbar (Bio)",H-Vollmilch,opus
4008366010042,Reis Hähnchen Pfanne,Hähnchen-Reispfanne tiefgekühlt,opus
4316268413756,Direktsaft Orange,Orangensaft Direktsaft,opus
4018077714054,Naturals Balsamico,Kartoffelchips Balsamico,opus
4000521577001,Crème double,Sahne Crème double,opus
4316268473620,Schwedische Hafertaler 25% Haferflocken,Haferkekse,opus
8710912300380,Vegetarische Chik'n Crispy Sticks,Hähnchen-Nuggets vegetarisch,opus
4823077621154,Rochen,Pralinen Schokolade,opus
5411188119753,"Kokosnussdrink mit Soja, Barista",Kokos-Sojadrink Barista,opus
8436008521032,Native Guacamole,Guacamole,opus
4000400008732,ALDI BRESSO Frischkäse-Spezialität Leichtgenuss feine Kräuter Aus der Kühlung 150g Becher 1.11€ 1kg 7.40€,Frischkäse Kräuter,opus
4388844238220,H-Vollmilch,H-Vollmilch,opus
4001956211317,Edel-Salami,Salami,opus
4013423018619,Vollkorn Spiralen,Vollkorn-Spiralnudeln,opus
9024800101003,Steirische Vollmilch,Vollmilch,opus
4062800016151,Minus L Skyr,Skyr laktosefrei,opus
4019300165537,Miree - Frühlingskräuter,Frischkäse Frühlingskräuter,opus
4000194240776,Classic VEGAN,Schokolade vegan,opus
9100000030487,Bio-Eier,Eier bio,opus
4008471513124,Monsieur Jean Bernard,Weichkäse bio,opus
3090291516301,Käse-Saint Albray Mild-würzig & Cremig Geschnitten,Käse in Scheiben,opus
4335896692500,Tomaten-Gemüsesaft,Tomatensaft,opus
4019313006032,deit Zitrone,Limonade Zitrone zuckerfrei,opus
4061458018609,Mozzarella Minis Light,Mozzarella light,opus
4014071051164,Ananas - Super Sweet,Ananas frisch,opus
7613379712158,Parmigiano Reggiano DOP gerieben,Parmigiano Reggiano gerieben,opus
4337185318610,K-take it veggie Veganes Schnitzel,Schnitzel vegan,opus
4316268521000,Räucher Tofu,Räuchertofu,opus
4260397821022,Soja-Tempeh Natur,Tempeh,opus
4104420209466,Hafer Riegel Kakao,Müsliriegel Kakao,opus
4019300150762,Frischkäse mit Kräutern,Frischkäse Kräuter,opus
4104060028342,"Andechser Bio Milch 1,5% Fett",Milch fettarm,opus
4388844029248,Spekulatius Creme,Spekulatiuscreme,opus
4250073450653,Thunfisch Filets in Olivenöl,Thunfisch in Olivenöl,opus
4388844129252,3-Korn-Toastbrot,Toastbrot Mehrkorn,opus
4004980516809,Kessel Nüsse Paprika,Erdnüsse geröstet Paprika,opus
4002468193672,Grünländer Leicht,Schnittkäse fettreduziert,opus
4061458043106,Back-Camembert mit Wildpreiselbeer-Dip,Backcamembert,opus
5901882110151,Chinese Chicken flavour instant noodle soup (mild),Instant-Nudelsuppe Huhn,opus
4021851123379,Emmentaler,Emmentaler,opus
4021851123355,Käse in Scheiben Gouda,Gouda Scheiben,opus
4316268522618,Baked Beans,Baked Beans,opus
5411188124689,Hafer Milch,Haferdrink,opus
7613036246675,Kaffee Instant,Instantkaffee,opus
4099200010014,Mini Baguette,Mini-Baguette,opus
4045357007988,Brunch - Buttrig-Frisch,Streichfett,opus
4034900002884,Smorbotte,Streichfett,opus
3445020295901,Leinöl nativ,Leinöl nativ,opus
4316268588867,Gemischte Brötchen,Brötchen gemischt,opus
4104420033986,Rotkohl,Rotkohl,opus
5060335635297,Monster energy,Energydrink,opus
4250241203425,Ofen-Backfisch,Backfisch,opus
4316268481878,Heringsfilet in Dillsahnesauce,Heringsfilet in Dillsahne,opus
4311596455126,Tomatensaft,Tomatensaft,opus
5201083130256,griechischer Joghurt,Joghurt griechisch,opus
8005153004754,Salami Milano,Salami Milano,opus
4316268046343,Texas Topf,Bohneneintopf,opus
7613269913184,Rauchlachs - In Tranchen,Räucherlachs,opus
4311501609958,Nürnberger Rostbratwürste,Nürnberger Rostbratwürste,opus
4005009134097,Ahornsirup aus Kanada Grad A,Ahornsirup,opus
3090291118062,Nussscheiben,Schmelzkäse mit Nüssen,opus
4003310013476,Söhnlein Brillant Trocken,Sekt trocken,opus
8000070012875,Espresso,Espresso gemahlen,opus
3276170016500,Fish&Dip,Surimi-Snack mit Dip,opus
4316268458450,Bio-Bergkäse,Bergkäse,opus
4019300163793,Fitline Quark-Joghurt-Creme Vanille,Quarkcreme Vanille,opus
4104420208629,Nudeln Spaghetti,Spaghetti Vollkorn,opus
3023290030356,MaronSui‘s L‘Original,Maronenmousse,opus
4008435280710,Rote Grütze mit Vanille-Soße,Rote Grütze mit Vanillesoße,opus
4316268464543,Kasseler,Kasseler,opus
5057545745946,Chopped Tomatoes,Tomaten gehackt,opus
4316268597784,Erdnuss Creme,Erdnussbutter,opus
4061458019217,Veggie Aufschnitt Chili,Veggie-Aufschnitt Chili,opus
4311501645055,Kräuter Quark,Kräuterquark,opus
4008452027015,"Frische Milch 1,5% Fett",Milch fettarm,opus
4316268503464,Butterkekse Vollmilch,Butterkekse Schokolade,opus
8013108699313,Crème Noisette,Haselnusscreme,opus
4061458008488,Mozartkugeln,Mozartkugeln,opus
4075600035178,Eierspätzle,Eierspätzle,opus
4003419011144,Land Schinken,Landschinken,opus
4104420138926,Butterkäse,Butterkäse,opus
4104420076686,Emmentaler gerieben,Emmentaler gerieben,opus
4075600151328,BIO Maultaschen,Maultaschen,opus
4311501624012,Französischer Ziegen Weichkäse - Edeka,Ziegenweichkäse,opus
4008073153001,Marius Quelle Classic Natürliches Mineralwasser mit Kohlensäure versetzt aus der Marius-Quelle Sachsenheim,Mineralwasser,opus
4316268595797,Ziegenkäse,Ziegenkäse,opus
4250241207829,Schlemmer-Filet Blattspinat mit Käse,Fischfilet Blattspinat,opus
4316268571685,"Käse Aufschnitt (3x Gouda, 2x Tilsiter, 2x Maasdamer",Käseaufschnitt,opus
4061458032421,"Kondensmilch 7,5% Fett",Kondensmilch,opus
4316268449397,Knabbernüsse - geröstet & gesalzen,Nusskernmischung geröstet gesalzen,opus
4061458040730,Walnusskerne,Walnusskerne,opus
4316268449410,Studentenfutter mit Rosinen,Studentenfutter,opus
4316268599832,Zaziki,Tzatziki,opus
5701975303701,Bio-Skyr natur,Skyr natur,opus
4008366008858,Pappardelle Crème Spinaci,Pappardelle Spinat,opus
9005600020305,Kefir,Kefir,opus
4002468193795,Bärlauch Käse,Bärlauchkäse,opus
4311501355930,Feinster Fleischsalat,Fleischsalat,opus
8714100658499,Magnum Mandel,Magnum Mandel vegan,opus
4316268577298,"Kichererbsen, BESTE ERNTE",Kichererbsen,opus
4061458029162,Heringsfilet Tomate,Heringsfilet Tomate,opus
4000398255101,LIDL Dorfmühle Oberschwäbische Land-Nudeln Dinkel 500g 1.99€ 1kg 3.98€,Dinkelnudeln,opus
4006451006314,Forellen Filets Natur,Forellenfilet,opus
4101530000280,Buttermilch,Buttermilch,opus
4311501474075,Hähnchenbrust,Hähnchenbrust,opus
4260054653010,Zum Dorfkrug Vanillesauce,Vanillesauce,opus
4009233006809,Salami Pizza,Salamipizza,opus
5053827199438,Crunchy Muesli Cacao & Hazelnut,Müsli Schoko Haselnuss,opus
8410076481313,Taco kit sweet chili & paprika,Taco Kit,opus
4311501633120,Müsli - Cerealienmix,Müsli,opus
4012839511479,Bücklingsfilets in Pflanzenöl,Bücklingsfilet in Öl,opus
4250073454729,Wildlachs Filet,Wildlachsfilet,opus
4061458005265,Bio-Honig - Flüssig,Honig flüssig,opus
4061458007054,Hafer buttercookies,Haferkekse,opus
8852018101185,Instant-Nudeln Chicken Sriracha Geschmack,Instantnudeln Chicken Sriracha,opus
4008534010102,H-Fettarme Milch,H-Milch fettarm,opus
4337185332739,Sonnenblumenöl,Sonnenblumenöl,opus
8000500310427,Knusprige Kekse mit einem cremigen Herz aus Nutella®,Kekse Nuss-Nougat-Füllung,opus
9001432002380,Wildpreiselbeeren,Preiselbeerkonfitüre,opus
7610055100674,Radler Zitrone,Radler Zitrone,opus
7613269477556,Speckwürfeli,Speckwürfel,opus
7613312118184,Edamame-Bohnen,Edamame,opus
9002253900213,Steirer Kren,Kren gerieben,opus
4311501608517,Pfefferminztee,Pfefferminztee,opus
4003751005757,Camembert-Creme Natur,Camembertcreme,opus
4061458007061,Hafercookies mit Zartbitterschokolade,Haferkekse Zartbitter,opus
4002239713009,Mie nudeln,Mie-Nudeln,opus
4004820197021,Dip,Dip mediterran,opus
7613269850038,Eier,Eier Freilandhaltung,opus
8715700209241,Curry Ketchup,Curry Ketchup,opus
4104420056046,Knabber Igel,Salzgebäck,opus
9070000001049,Maracuja,Maracujasaft,opus
4311501605905,"Hochlandkaffee, Gold, klassisch",Instantkaffee,opus
5701977062415,Bio Veganes Streichfett,Streichfett vegan,opus
4010355447197,Sportness Eiweiß 50%,Proteinriegel,opus
4061458024501,Mediterrane Antipasti - Kirschpaprika mit Frischkäsecreme Senf-Honig,Kirschpaprika gefüllt,opus
4061458046183,Frischkäse,Frischkäse,opus
4316268570558,Mandeln ganz,Mandeln,opus
4061458052948,Tellerlinsen,Tellerlinsen,opus
4061458010900,Ananas in Scheiben,Ananas Konserve,opus
4002174040307,Echt Bulgara Joghurt,Joghurt bulgarisch,opus
4311501600436,Gut & Günstig Stapelchips,Stapelchips,opus
4388844087200,"Fruchtaufstrich 75% Frucht, Bio Aprikose",Fruchtaufstrich Aprikose,opus
